Id,Label,Degree,Betweenness,Expression
4191,MDH2,1,0,0
353500,BMP8A,1,0,0
9491,PSMF1,1,0,0
57062,DDX24,1,0,0
6667,SP1,1,0,0
8651,SOCS1,1,0,0
57649,PHF12,1,0,0
9021,SOCS3,1,0,0
2188,FANCF,1,0,0
51065,RPS27L,1,0,0
10933,MORF4L1,1,0,0
2242,FES,1,0,0
5142,PDE4B,1,0,0
55794,DDX28,1,0,0
93517,SDR42E1,1,0,0
5138,PDE2A,1,0,0
23451,SF3B1,1,0,0
57690,TNRC6C,1,0,0
3932,LCK,1,0,0
1981,EIF4G1,1,0,0
23076,RRP1B,1,0,0
2309,FOXO3,1,0,0
29102,DROSHA,1,0,0
10570,DPYSL4,1,0,0
10524,KAT5,1,0,0
93,ACVR2B,1,0,0
2963,GTF2F2,1,0,0
5810,RAD1,1,0,0
7225,TRPC6,1,0,0
140894,CNBD2,1,0,0
50650,ARHGEF3,1,0,0
55052,MRPL20,1,0,0
7818,DAP3,1,0,0
5440,POLR2K,1,0,0
3146,HMGB1,1,0,0
3716,JAK1,1,0,0
9577,BRE,1,0,0
1809,DPYSL3,1,0,0
23405,DICER1,1,0,0
1499,CTNNB1,1,0,0
3516,RBPJ,1,0,0
5144,PDE4D,1,0,0
6218,RPS17,1,0,0
200916,RPL22L1,1,0,0
6146,RPL22,1,0,0
5562,PRKAA1,1,0,0
6275,S100A4,1,0,0
27044,SND1,1,0,0
10276,NET1,1,0,0
122704,MRPL52,1,0,0
5143,PDE4C,1,0,0
5979,RET,1,0,0
5265,SERPINA1,1,0,0
2961,GTF2E2,1,0,0
4649,MYO9A,1,0,0
5718,PSMD12,1,0,0
8881,CDC16,1,0,0
55153,SDAD1,1,0,0
5906,RAP1A,1,0,0
8736,MYOM1,1,0,0
10507,SEMA4D,1,0,0
1108,CHD4,1,0,0
487,ATP2A1,1,0,0
51529,ANAPC11,1,0,0
85456,TNKS1BP1,1,0,0
10298,PAK4,1,0,0
1969,EPHA2,1,0,0
5699,PSMB10,1,0,0
4149,MAX,1,0,0
7415,VCP,1,0,0
5524,PTPA,1,0,0
160,AP2A1,1,0,0
79159,NOL12,1,0,0
2547,XRCC6,1,0,0
8936,WASF1,1,0,0
5792,PTPRF,1,0,0
84549,MAK16,1,0,0
9643,MORF4L2,1,0,0
23560,GTPBP4,1,0,0
51253,MRPL37,1,0,0
219927,MRPL21,1,0,0
2736,GLI2,1,0,0
57154,SMURF1,1,0,0
6882,TAF11,1,0,0
11214,AKAP13,1,0,0
54739,XAF1,1,0,0
22899,ARHGEF15,1,0,0
7052,TGM2,1,0,0
55127,HEATR1,1,0,0
2590,GALNT2,1,0,0
128308,MRPL55,1,0,0
51018,RRP15,1,0,0
10765,KDM5B,1,0,0
10440,TIMM17A,1,0,0
7175,TPR,1,0,0
60676,PAPPA2,1,0,0
356,FASLG,1,0,0
92344,GORAB,1,0,0
22926,ATF6,1,0,0
9191,DEDD,1,0,0
9826,ARHGEF11,1,0,0
81847,RNF146,1,0,0
1944,EFNA3,1,0,0
6232,RPS27,1,0,0
664,BNIP3,1,0,0
4288,MKI67,1,0,0
65005,MRPL9,1,0,0
5710,PSMD4,1,0,0
6944,VPS72,1,0,0
5654,HTRA1,1,0,0
4170,MCL1,1,0,0
79184,BRCC3,1,0,0
4646,MYO6,1,0,0
8945,BTRC,1,0,0
50814,NSDHL,1,0,0
2959,GTF2B,1,0,0
2805,GOT1,1,0,0
80135,RPF1,1,0,0
5567,PRKACB,1,0,0
653,BMP5,1,0,0
5563,PRKAA2,1,0,0
64318,NOC3L,1,0,0
860,RUNX2,1,0,0
80351,TNKS2,1,0,0
23203,PMPCA,1,0,0
2060,EPS15,1,0,0
11124,FAF1,1,0,0
6130,RPL7A,1,0,0
6838,SURF6,1,0,0
5900,RALGDS,1,0,0
55168,MRPS18A,1,0,0
10269,ZMPSTE24,1,0,0
10487,CAP1,1,0,0
656,BMP8B,1,0,0
51021,MRPS16,1,0,0
29889,GNL2,1,0,0
64769,MEAF6,1,0,0
64960,MRPS15,1,0,0
117154,DACH2,1,0,0
192669,AGO3,1,0,0
2022,ENG,1,0,0
26523,AGO1,1,0,0
192670,AGO4,1,0,0
5690,PSMB2,1,0,0
1025,CDK9,1,0,0
8565,YARS,1,0,0
5928,RBBP4,1,0,0
2934,GSN,1,0,0
7185,TRAF1,1,0,0
6118,RPA2,1,0,0
2268,FGR,1,0,0
246184,CDC26,1,0,0
4303,FOXO4,1,0,0
51042,ZNF593,1,0,0
3710,ITPR3,1,0,0
3692,EIF6,1,0,0
9790,BMS1,1,0,0
10471,PFDN6,1,0,0
9277,WDR46,1,0,0
3014,H2AFX,1,0,0
25805,BAMBI,1,0,0
2159,F10,1,0,0
3376,IARS,1,0,0
7709,ZBTB17,1,0,0
3621,ING1,1,0,0
8660,IRS2,1,0,0
7088,TLE1,1,0,0
256297,PTF1A,1,0,0
7091,TLE4,1,0,0
5611,DNAJC3,1,0,0
51720,UIMC1,1,0,0
2395,FXN,1,0,0
5568,PRKACG,1,0,0
221078,NSUN6,1,0,0
4609,MYC,1,0,0
8516,ITGA8,1,0,0
7161,TP73,1,0,0
27237,ARHGEF16,1,0,0
6103,RPGR,1,0,0
2189,FANCG,1,0,0
5080,PAX6,1,0,0
4739,NEDD9,1,0,0
2308,FOXO1,1,0,0
7222,TRPC3,1,0,0
4093,SMAD9,1,0,0
5931,RBBP7,1,0,0
4300,MLLT3,1,0,0
7280,TUBB2A,1,0,0
84142,FAM175A,1,0,0
665,BNIP3L,1,0,0
5884,RAD17,1,0,0
3420,IDH3B,1,0,0
6557,SLC12A1,1,0,0
6453,ITSN1,1,0,0
3709,ITPR2,1,0,0
10514,MYBBP1A,1,0,0
79954,NOL10,1,0,0
2280,FKBP1A,1,0,0
131118,DNAJC19,1,0,0
11200,CHEK2,1,0,0
4155,MBP,1,0,0
64745,METTL17,1,0,0
94,ACVRL1,1,0,0
57634,EP400,1,0,0
6710,SPTB,1,0,0
8878,SQSTM1,1,0,0
26071,FAM127B,1,0,0
2068,ERCC2,1,0,0
7520,XRCC5,1,0,0
144715,RAD9B,1,0,0
11159,RABL2A,1,0,0
6152,RPL24,1,0,0
200894,ARL13B,1,0,0
87,ACTN1,1,0,0
10813,UTP14A,1,0,0
10575,CCT4,1,0,0
2962,GTF2F1,1,0,0
6164,RPL34,1,0,0
51343,FZR1,1,0,0
26520,TIMM9,1,0,0
2737,GLI3,1,0,0
6235,RPS29,1,0,0
2958,GTF2A2,1,0,0
51147,ING4,1,0,0
10521,DDX17,1,0,0
11184,MAP4K1,1,0,0
84433,CARD11,1,0,0
6161,RPL32,1,0,0
3676,ITGA4,1,0,0
4780,NFE2L2,1,0,0
55234,SMU1,1,0,0
4650,MYO9B,1,0,0
30011,SH3KBP1,1,0,0
23365,ARHGEF12,1,0,0
4599,MX1,1,0,0
2887,GRB10,1,0,0
64968,MRPS6,1,0,0
157855,KCNU1,1,0,0
4636,MYL5,1,0,0
23198,PSME4,1,0,0
23160,WDR43,1,0,0
55120,FANCL,1,0,0
2909,ARHGAP35,1,0,0
3778,KCNMA1,1,0,0
4052,LTBP1,1,0,0
25983,NGDN,1,0,0
23029,RBM34,1,0,0
10213,PSMD14,1,0,0
100885850,PTGES3L-AARSD1,1,0,0
376940,ZC3H6,1,0,0
7852,CXCR4,1,0,0
11137,PWP1,1,0,0
1630,DCC,1,0,0
5601,MAPK9,1,0,0
6788,STK3,1,0,0
3718,JAK3,1,0,0
3481,IGF2,1,0,0
11171,STRAP,1,0,0
6165,RPL35A,1,0,0
5965,RECQL,1,0,0
7155,TOP2B,1,0,0
200958,MUC20,1,0,0
5719,PSMD13,1,0,0
86,ACTL6A,1,0,0
56616,DIABLO,1,0,0
6878,TAF6,1,0,0
5795,PTPRJ,1,0,0
2130,EWSR1,1,0,0
6635,SNRPE,1,0,0
5706,PSMC6,1,0,0
57506,MAVS,1,0,0
1373,CPS1,1,0,0
6173,RPL36A,1,0,0
10969,EBNA1BP2,1,0,0
390748,PABPN1L,1,0,0
408,ARRB1,1,0,0
30836,DNTTIP2,1,0,0
7153,TOP2A,1,0,0
6628,SNRPB,1,0,0
54973,CPSF3L,1,0,0
4485,MST1,1,0,0
5682,PSMA1,1,0,0
1945,EFNA4,1,0,0
3483,IGFALS,1,0,0
8568,RRP1,1,0,0
57620,STIM2,1,0,0
5515,PPP2CA,1,0,0
63931,MRPS14,1,0,0
96459,FNIP1,1,0,0
100506742,CASP12,1,0,0
9724,UTP14C,1,0,0
7419,VDAC3,1,0,0
4914,NTRK1,1,0,0
2197,FAU,1,0,0
7178,TPT1,1,0,0
6230,RPS25,1,0,0
6195,RPS6KA1,1,0,0
930,CD19,1,0,0
4190,MDH1,1,0,0
10846,PDE10A,1,0,0
5715,PSMD9,1,0,0
4090,SMAD5,1,0,0
2967,GTF2H3,1,0,0
4637,MYL6,1,0,0
28977,MRPL42,1,0,0
2957,GTF2A1,1,0,0
9990,SLC12A6,1,0,0
10607,TBL3,1,0,0
29115,SAP30BP,1,0,0
54938,SARS2,1,0,0
6625,SNRNP70,1,0,0
10856,RUVBL2,1,0,0
