,GSM4731601,GSM4731602,GSM4731603,GSM4731604,GSM4731605,GSM4731606,GSM4731607,GSM4731608,GSM4731609,GSM4731610,GSM4731611,GSM4731612,GSM4731613,GSM4731614,GSM4731615,GSM4731616,GSM4731617,GSM4731618
ELP6,5.885795421,5.875873006,5.324858677,5.76963768,5.980088199,6.03138292,5.871885786,6.003431185,5.863694346,6.057534996,5.699658561,5.794958741,5.652120597,5.132403419,5.190105904,5.075962938,5.475956625,5.130500149
ZNF589,5.259173615,5.285573433,5.141950336,5.337559691,5.197486003,5.235380234,5.209649131,5.221867633,5.1496258,5.235541961,5.234213328,5.235455856,5.037278494,5.14540876,5.115703017,4.929953781,4.845726164,4.929580504
ACYP2,5.39138846,5.387546243,5.480548938,5.473418164,5.473113941,5.473540171,5.296097598,5.393932698,5.680036059,5.287303045,5.277978909,5.352499306,5.599688364,6.071655647,6.048352799,5.752525093,5.497997481,5.712218087
SPTBN1,9.923164029,9.774974286,9.809736311,9.881534005,10.06764093,9.914655925,9.805916683,9.96714382,10.17943205,10.11532998,10.08222833,10.18539618,10.89673592,11.0152154,11.01141316,10.83030667,11.14253315,10.99624575
AC134772.1,6.377927412,6.410980108,6.475767711,6.206221286,6.361855221,6.313523352,6.466388725,6.39022362,6.336322676,6.362332353,6.282932402,6.391490114,6.306118574,6.145325909,6.37711586,6.22105969,5.91964348,6.243669696
RPL23AP32,4.899201454,4.999239135,4.882079554,5.130317788,5.460624458,5.008404054,4.764994276,4.961672783,4.732156251,4.791044997,4.917056739,4.931537878,4.881121987,5.060074315,5.101212727,5.338273462,5.324948399,5.046755377
EML6,6.765170765,6.969694896,6.805191283,6.739048398,6.796248185,6.875063216,6.778693586,6.729519173,6.910161688,6.686351504,6.682721859,6.939219641,6.69959498,6.707969879,6.602569689,6.510295789,6.369022931,6.633036455
PFKFB4,5.929902773,6.009509109,5.900321054,5.906002105,5.76671422,5.914854574,6.089015247,5.895605167,5.599356292,5.792290591,5.84474632,5.774826491,5.809643971,5.73109069,5.614236905,5.526615959,5.530680541,5.694495556
CELSR3,6.172289654,6.347954676,6.129494214,6.256663126,6.020141578,6.266259351,6.367884046,6.18514975,6.103956206,6.201834961,6.249431228,6.146455099,6.539411071,6.313860524,6.308887097,6.609963883,6.377437122,6.695648979
IP6K2,5.68218239,5.503861478,5.672722175,5.423051175,5.96966256,5.325010742,5.76078974,5.434611008,6.032379272,5.432682785,5.3979923,6.092817024,6.169287622,6.660289837,6.646329838,5.151854101,5.944447137,5.523792315
PRKAR2A-AS1,5.332988666,5.271708957,5.166480653,5.037375086,5.19430778,5.137774319,5.360590158,5.260877099,5.308205209,5.122561861,5.091705437,5.210161698,5.123402814,4.906109265,5.280201179,4.896231178,4.941446484,4.984586745
C3orf62,4.686886364,4.644736798,4.699751343,4.638419339,4.788961793,4.687152386,4.607922462,4.637495321,4.769229217,4.824993641,4.763879565,4.749780209,4.928915306,4.808739968,4.967782208,5.391570848,5.185697626,4.935161498
AC104452.1,5.892136255,5.899435059,5.902777893,5.798393961,5.956287227,5.877496882,5.879976557,5.799580327,5.82508551,5.817079823,5.856676192,5.9075179,5.688582068,5.778839284,5.737611898,5.651423037,5.59888739,5.648816683
AC007743.1,7.292930996,7.291284943,7.676983991,7.374448422,7.769134618,7.146541497,7.218083225,7.153711456,7.652832404,7.397638095,7.265606636,7.520981982,7.560116866,7.76986396,7.797481722,7.792872672,7.944052938,7.970726908
VRK2,8.218033078,7.814477322,8.544331376,8.050037382,8.736755738,8.088710491,7.863125904,8.165916219,8.69477347,8.350370105,8.391793196,8.854574623,8.853847968,9.293724809,9.157646334,9.366152605,9.615589619,8.988604279
NICN1,5.892136255,5.899435059,5.902777893,5.798393961,5.956287227,5.877496882,5.879976557,5.799580327,5.82508551,5.817079823,5.856676192,5.9075179,5.688582068,5.778839284,5.737611898,5.651423037,5.59888739,5.648816683
BSN,5.445101681,5.502352966,5.365626949,5.389676717,5.392865278,5.44758654,5.537865859,5.384596357,5.479470944,5.437165798,5.303192462,5.560587282,5.777172166,5.641716255,5.566219786,5.537426583,5.508157638,5.656284331
RBM5,8.67135035,8.466702352,8.455886068,8.557007769,8.593359796,8.59873575,8.375205153,8.672852091,8.595345871,8.722987643,8.735597978,8.669804585,9.00271799,9.127035834,8.969156087,9.478233212,9.368360282,9.187839809
SEMA3F-AS1,4.516830402,4.546939824,4.789661324,4.613843995,4.647558971,4.740209574,4.821898567,4.680224067,4.744133759,4.501896186,4.497448165,4.44602318,4.655705335,4.770172748,4.692106525,4.617693062,4.383422168,4.521606628
SEMA3F,7.574303735,7.741634904,7.102872134,7.717403373,6.985061309,7.782945896,7.602112993,7.394256991,7.060646721,7.621321794,7.580420438,7.11695425,7.005306417,6.86068255,6.829243725,6.686194899,6.337659309,6.943600494
GNAI2,8.011711262,8.133934036,7.794780855,8.13285773,7.762476334,8.071566816,8.07369851,7.920909679,7.745455408,7.821982875,7.793206015,7.573427997,7.42805739,7.333990996,7.45257925,7.29783268,7.103883367,7.470901753
TUSC2,7.080581208,7.181218821,6.903703162,7.05556627,6.868972157,7.202258306,7.24332567,7.048708389,6.890722091,7.102745251,7.027606783,7.000122755,6.924489312,6.531276701,6.856021888,6.680810279,6.55327427,6.80093282
PPP3R1,8.338407712,8.101194325,8.189116404,8.258700003,8.450680973,8.248684735,8.113123876,8.330351086,8.537398552,8.502195187,8.673129478,8.438608359,8.487732847,8.517155293,8.506817494,8.910799961,8.769573685,8.656372683
RAD54L2,6.798826931,6.745490788,6.533723169,6.787641469,6.583307324,6.857330852,6.645223987,6.65982637,6.465263426,6.671510124,6.684576731,6.356429541,6.313720391,6.267175693,6.304504623,6.35685953,6.178968757,6.309959602
TEX264,7.447938244,7.542944882,7.080203888,7.415096523,7.016591637,7.463380026,7.391764107,7.337112512,7.040587102,7.31992784,7.280120571,7.027882983,7.066341911,6.861845435,6.765971175,6.837949321,6.701532229,7.049803407
MXD1,8.581420823,8.366114318,8.555030535,8.541510802,8.703155745,8.528789064,8.421585343,8.598692862,8.621561994,8.567855188,8.565415356,8.541972624,9.113047994,9.12516066,9.109184242,9.188495489,9.522000511,9.462825883
PARP3,5.898535934,6.121772978,5.878868368,5.944921649,5.907119047,5.898853507,6.165225022,5.975027074,5.881263067,5.999471188,5.995994047,5.962791209,5.955443165,5.843660611,5.893281119,5.595304324,5.625936175,5.796931052
ABHD14B,6.758475491,6.910716986,6.667351354,6.68144049,6.616413413,6.899461601,6.816386989,6.593254376,6.608344565,6.754684595,6.702546529,6.603151651,6.596081488,6.26311836,6.526925673,6.179870802,6.282988521,6.41943778
ABHD14A-ACY1,7.234695997,7.342082321,6.873766696,7.328604148,6.963229795,7.287299802,7.286054251,7.176642988,6.930127305,7.150670569,7.147121311,6.926585104,7.014605709,6.757348899,6.762358685,6.667877573,6.386634298,6.912832116
ACY1,7.234695997,7.342082321,6.873766696,7.328604148,6.963229795,7.287299802,7.286054251,7.176642988,6.930127305,7.150670569,7.147121311,6.926585104,7.014605709,6.757348899,6.762358685,6.667877573,6.386634298,6.912832116
PHF7,5.049975953,5.112401261,5.077797248,4.933831913,5.04357923,4.981375387,5.044712588,5.021726226,5.065152611,4.914157466,4.977814022,5.00499395,4.968107528,5.080872238,5.06791165,4.895162358,4.895637345,4.935033828
RNU6ATAC16P,4.332096735,4.001444568,4.270484179,3.848628792,4.348082949,4.164362865,3.990706917,3.89050824,4.448027624,3.933335469,3.938902172,4.051113266,3.97071532,4.437428743,3.890369058,4.840642189,4.644261805,4.543352988
SNORD69,7.120664121,6.935462426,6.97495627,7.157823374,7.363369558,7.248449186,6.882968776,7.015108035,7.221522677,7.164873296,7.106411685,7.108498727,6.867433139,6.837018164,6.808844453,6.790153319,6.697506086,6.989946399
SPCS1,6.559394529,6.479695326,6.276776026,6.543799094,6.390752718,6.339450109,6.479998299,6.398254191,6.437845959,6.762830098,6.586102933,6.38867234,6.282166068,6.325245293,6.443066772,5.789877599,6.189714255,6.220792812
DCP1A,6.412626038,6.338937421,6.297646603,6.381722061,6.243558909,6.487661557,6.174657577,6.374032611,6.247007392,6.451561115,6.590736573,6.268066056,6.9776908,6.885943432,7.159817553,7.567333888,7.346636435,7.259247163
IL17RB,6.319712683,6.263091441,6.31294298,6.319536617,6.275625164,6.294447001,6.279206183,6.354097833,6.211785337,6.500320916,6.459300439,6.271168217,5.931825487,5.757949974,5.702345619,5.788292408,5.746759827,5.870612498
AC121764.1,3.610980183,3.748106213,3.714536419,3.726425495,3.906478515,3.887287512,3.843825837,3.832240085,4.213851204,3.756871518,3.780643403,3.917485888,3.935828306,4.214687745,4.277583314,3.679740548,3.748693218,3.717037489
AC110801.1,4.671245194,4.625933019,4.708175759,4.682137794,4.501918224,4.560438724,4.937136905,4.622479078,4.753792356,4.585975395,4.449796429,4.696788525,4.831313173,4.85504509,5.355873822,4.561740875,4.439221642,4.543947061
PDE12,6.504687754,6.256489923,6.37047272,6.618207563,6.863685579,6.279796546,6.384251863,6.522501011,6.784866118,6.892008072,6.755132351,6.953181006,6.934417187,7.119087823,7.197379394,7.293710892,7.357455085,7.106665112
SLMAP,6.829180662,6.631201023,7.036304791,6.795508748,7.234844238,6.640557422,6.525946509,6.823395695,7.303312787,6.969896356,6.916891561,7.231667665,7.084217319,7.442535754,7.388332987,7.838257216,7.937488533,7.221835932
HTD2,7.143743694,6.817727847,6.804995903,7.019393361,6.805248489,6.963462653,6.887782595,7.160528735,7.064802124,7.491624621,7.429149158,6.986814491,7.361308204,7.180976225,7.434514474,7.333282216,7.61394342,7.423873864
RPP14,7.143743694,6.817727847,6.804995903,7.019393361,6.805248489,6.963462653,6.887782595,7.160528735,7.064802124,7.491624621,7.429149158,6.986814491,7.361308204,7.180976225,7.434514474,7.333282216,7.61394342,7.423873864
KCTD6,4.856713675,4.729241782,5.107828352,4.790000369,4.920414198,4.696957998,4.575241777,4.841777954,5.076555551,4.795961818,4.709224929,4.83356964,4.314214995,4.513344922,4.503884656,4.508379393,4.714086406,4.437946828
AC005041.3,5.361516059,5.375099162,5.488308123,5.30809942,5.398449715,5.498459453,5.279318849,5.440367701,4.903270342,5.08889159,5.214882986,4.912283976,5.475949811,5.731213026,5.790548228,5.588501999,5.804019058,6.114339419
LBX2-AS1,5.361516059,5.375099162,5.488308123,5.30809942,5.398449715,5.498459453,5.279318849,5.440367701,4.903270342,5.08889159,5.214882986,4.912283976,5.475949811,5.731213026,5.790548228,5.588501999,5.804019058,6.114339419
ATXN7,8.579020436,8.505486494,8.716373139,8.579034282,9.020161949,8.555442365,8.449006901,8.572411042,8.755807673,8.607687604,8.610959945,8.718137972,8.701399484,9.04066812,8.968301728,8.85785221,9.218322641,8.986169833
PRICKLE2-AS3,3.705614097,3.413427763,4.176755599,3.566796036,3.944885667,3.686435125,3.555744181,3.56356992,3.824571052,3.482141246,3.531592457,3.732170014,4.006400546,4.694887754,4.228802913,5.189848377,5.364736007,4.67524374
PRICKLE2-DT,4.487374733,4.63947338,4.612186263,4.57602505,4.536662496,4.548272023,4.522328051,4.534812202,4.53715855,4.612802659,4.515663942,4.74734756,4.762661643,4.741414808,4.664312104,4.452397298,4.414039837,4.592668148
AC012494.1,3.654278236,3.925835652,3.824081425,3.384695439,3.902130329,3.749841544,4.039959336,3.704009042,4.166291585,3.654848875,3.892701999,4.163825335,4.221766961,4.087985979,4.312753625,3.293256263,3.451919943,3.604636519
ADAMTS9-AS2,3.666417322,3.622790578,3.646038376,3.535906448,3.609417132,3.648144959,3.862231167,3.593516873,3.625821338,3.645220488,3.62025153,3.772706787,3.753762236,4.604193547,4.161113974,3.617074872,3.658343739,3.49338929
MAGI1-IT1,6.493468621,6.193743907,5.782197823,6.106347567,6.242978358,6.480430065,6.174766286,6.466477131,6.598133073,5.991229722,6.087453827,5.925194791,5.782908626,5.861120137,5.646547607,5.652646841,5.497140128,5.607253953
KBTBD8,4.895172133,4.347798676,5.219799998,4.759382183,5.014694985,4.638769012,4.433494782,4.682765535,5.219149219,4.892016252,4.810074714,4.948611366,5.552915366,5.757821346,5.946224008,6.176956072,6.077886352,5.510406025
AC114401.1,3.159370947,3.10867118,3.361607516,3.215573125,3.104899928,3.112917383,3.022949876,3.172900747,3.244599163,2.971447595,3.023718003,2.928264747,3.016658199,3.035187482,3.311580778,2.867231955,2.9452267,2.926444908
AC093162.1,6.566512805,6.740835851,6.956441044,6.617254983,6.676186355,6.681041426,6.624245727,6.7295776,6.586981496,6.486097125,6.18145396,6.521084987,6.573438971,6.490102917,6.592797017,6.328815877,6.489643473,6.053686605
PEBP1P2,8.801093724,8.688136366,8.223390141,8.912316305,8.275868406,8.797662126,8.755233078,8.83944666,8.084447893,8.916813256,8.689293879,7.992747547,7.634953845,7.602936846,7.284087909,6.72841863,7.253576966,7.519123075
RETSAT,8.801093724,8.688136366,8.223390141,8.912316305,8.275868406,8.797662126,8.755233078,8.83944666,8.084447893,8.916813256,8.689293879,7.992747547,7.634953845,7.602936846,7.284087909,6.72841863,7.253576966,7.519123075
GPR27,7.288553235,7.224844735,7.049382803,7.17899603,6.498038154,7.106929344,6.894942418,7.019297073,6.764884486,7.308318578,7.058214177,6.695887396,7.826083881,7.540122158,7.4216211,7.708094151,7.342650978,7.96085585
RNU1-62P,4.652757839,4.648879435,4.550377208,4.699018444,4.30276986,4.510074988,4.619485538,4.507532037,4.682912888,4.664760914,4.686425518,4.789657187,4.316142847,4.355982382,3.858345329,4.231561184,3.995535296,4.420382228
GXYLT2,5.580993576,5.504492117,5.473433199,5.665721879,5.465032845,5.449693337,5.415895933,5.489529776,5.346519782,5.368345542,5.490459706,5.101908778,4.833829113,4.97664639,4.918859344,4.746245362,4.689209465,4.853095433
PPP4R2,7.618067794,7.322789313,7.933618389,7.562098107,8.152866899,7.712619715,7.463377534,7.734900473,8.041006862,7.818829694,7.838392764,8.191294552,7.957720407,8.228585985,8.260604902,8.411761139,8.699349564,8.238582617
MIR4444-2,10.91798253,10.54245379,10.73302952,10.67121557,10.86924635,10.85744612,10.72166692,10.94917363,11.06548949,11.10426017,11.08843273,11.32433389,10.49119441,10.55600236,10.32991831,10.74555551,10.33988693,10.12971106
HNRNPA3P6,10.91798253,10.54245379,10.73302952,10.67121557,10.86924635,10.85744612,10.72166692,10.94917363,11.06548949,11.10426017,11.08843273,11.32433389,10.49119441,10.55600236,10.32991831,10.74555551,10.33988693,10.12971106
AC139453.2,3.524293251,3.549555904,3.38343389,3.379563242,3.178124974,3.149975382,3.380453698,3.039436268,3.10186028,3.259230167,3.316998581,3.521439821,3.19982101,3.195817081,3.575793093,3.016993795,3.109545364,3.073942263
LINC00960,6.537932375,6.463451398,6.512979931,6.399574099,6.402141896,6.462646057,6.371616566,6.353879449,6.546873006,6.423730031,6.334844285,6.164620647,5.850443082,6.063808871,6.023293515,5.585619454,5.7669796,5.706925083
AC117462.1,2.991522262,2.824386537,3.021080901,2.78154215,2.914449862,2.939905148,2.950984523,3.072393496,3.18180355,2.951326438,2.888446651,2.889669364,3.046602299,3.328407849,3.173947793,3.101674402,2.876700329,3.025090508
RN7SKP61,3.482287303,3.666127861,3.48058653,3.859017252,3.597652116,3.580714928,3.966260278,3.540676584,3.748334401,3.707796257,3.712879963,3.816372521,4.051865081,4.029166048,3.925171818,3.430268558,3.337970544,3.503070145
ZNF654,7.786228472,7.46194025,8.121534572,7.620416019,8.411548344,7.658863783,7.406970116,8.036854656,8.253183442,7.928784658,7.972070394,8.270012748,7.965382152,8.433558979,8.66359483,9.134596813,9.405664493,8.521441533
ARMC10P1,8.076891648,7.874663293,7.901336746,8.148357967,8.133163591,8.014764333,7.834880695,8.139205769,8.149590877,8.130982141,8.047856865,7.61475302,7.396063572,7.600038818,7.634151633,7.610636031,7.542646103,7.413753468
CRYBG3,5.54759146,5.227478837,5.855579687,5.45545831,5.853782477,5.453505698,5.462368876,5.573256861,5.613348166,5.623171101,5.746854524,5.899405111,6.289048575,6.512103465,6.551686407,6.769676575,7.292236764,6.844904026
RIOX2,7.717411997,7.604840929,8.47524705,7.647171423,7.990584519,7.7459142,7.631563943,7.728655632,7.778584895,7.969859255,7.890439001,7.913755724,8.365233523,8.357421158,8.372513403,8.420914353,8.746534779,8.47148216
CLDND1,8.601094289,8.627255015,8.604981228,8.595337812,8.667181266,8.59027621,8.617447719,8.678957356,8.598480831,8.527545921,8.531088364,8.633296979,8.307489401,8.33957901,8.296859203,8.117595873,8.303518721,8.256074686
CPOX,5.772272072,5.646660052,5.753942278,5.712081132,5.786836021,5.718215521,5.719090667,5.738582407,5.689832742,5.784377736,5.796811981,5.653126566,5.180959764,5.240837832,5.135343716,5.096409795,4.977091051,5.124005088
AC108479.1,5.145549172,5.170923574,5.327094462,5.106824894,5.395685635,5.014920094,5.344396923,5.175949572,5.030500845,5.212963628,5.182000969,5.135734578,4.969174652,4.596498405,4.909526244,4.908666271,4.572268286,4.765101002
NIT2,7.612794698,7.512529762,7.295468866,7.584427441,7.583084972,7.581081062,7.48973722,7.593247977,7.437923255,7.694119349,7.717125796,7.32478806,7.148498049,7.124563992,7.208652762,6.872790792,6.877558822,6.781240899
LNP1,4.647883329,4.585912437,4.919687334,4.575794194,4.81358128,4.668020121,4.644037185,4.622670639,4.999018076,4.481689454,4.616499616,4.834962109,4.48952969,4.742489843,4.653939936,4.228673537,4.389508244,4.291704284
AC006453.2,8.182717842,8.342248882,7.581409437,8.278583699,7.805180557,8.392781194,8.288277583,8.253293349,7.62176078,8.324047685,8.337975034,7.784734376,7.646570231,7.39140783,7.334069525,7.528590988,7.008820045,7.681887572
IGKV1D-37,5.622866728,5.882311318,5.676728968,5.734372913,5.94011925,6.038078288,5.918190773,5.516010175,5.667080805,5.772616057,5.785516306,5.800614786,6.096391613,6.706307811,6.249009155,5.669607707,5.830165655,5.643180509
IGKV2D-30,3.730831189,3.754576352,4.129752487,3.816331164,3.507917566,3.601907635,3.811348988,3.706321246,3.693585048,3.612074601,3.553879391,3.567794773,3.949152483,3.915693066,3.938066343,3.507677102,3.640062025,3.669029605
IGKV2D-28,4.535884908,4.433610943,4.391997819,4.466195156,4.363624459,4.25999601,4.859135313,4.243958671,4.351857319,4.428186317,4.056216726,4.565945587,5.034544663,5.112201085,4.992717097,4.25829204,4.550890432,4.651548236
IGKV1D-27,4.436624548,4.248755519,4.46089976,4.449989418,4.765158423,4.548655232,4.526393887,4.437998343,4.977931299,4.513395723,4.481997461,4.978741626,4.853906855,6.021075447,5.705106628,4.619632657,4.652007453,4.169571488
IGKV3D-20,5.069954797,5.593770604,5.686669867,5.072505744,5.207545064,5.147408645,5.531500693,5.197790076,5.137612115,5.086433548,5.100141928,5.054376583,5.559556708,5.805678763,5.858425204,5.082287671,5.342178933,5.196621264
IGKV1D-16,4.32392092,4.745022419,4.984966734,4.617090344,4.799992999,4.649266194,4.827493928,4.918129871,4.640874127,4.602027942,4.754652139,4.972074315,4.933727477,5.350777175,5.288683125,4.570332283,4.740767153,4.561816611
IGKV1D-13,6.086482913,6.311149933,6.126560332,5.873651343,5.877878438,6.117284609,6.516921204,6.056438297,5.780130202,5.917357173,5.817249458,5.647277264,6.309898479,6.521977533,6.252131735,6.179486666,6.103735803,6.055452908
IGKV1D-12,4.32392092,4.745022419,4.984966734,4.617090344,4.799992999,4.649266194,4.827493928,4.918129871,4.640874127,4.602027942,4.754652139,4.972074315,4.933727477,5.350777175,5.288683125,4.570332283,4.740767153,4.561816611
AC027612.1,8.182717842,8.342248882,7.581409437,8.278583699,7.805180557,8.392781194,8.288277583,8.253293349,7.62176078,8.324047685,8.337975034,7.784734376,7.646570231,7.39140783,7.334069525,7.528590988,7.008820045,7.681887572
MRPS5,8.871865744,8.653723179,8.948839126,8.875976177,9.225432793,8.633990404,8.867644633,8.952517857,9.145846906,9.169445736,9.144543434,9.411406942,9.296350099,9.413164901,9.404982623,9.316396715,9.492989586,8.943041352
ALCAM,8.375166135,8.243884942,8.450718176,8.299046646,8.708523029,8.288904464,8.064692839,8.364446354,8.77377045,8.32093166,8.296981648,8.732701676,7.545065748,7.951970635,8.041411272,8.09507405,8.158328952,7.632948261
DUBR,4.659095581,4.650776704,5.014370071,4.765910244,4.863890012,4.677321343,4.564263389,4.633530235,4.74906348,4.579848496,4.578416632,4.756065446,4.523090404,4.57222277,4.581306255,4.259554147,4.521840019,4.248581304
LINC01990,6.480049704,6.367009802,6.441504074,6.368052767,6.44726447,6.284086297,6.496157933,6.477796591,6.725694216,6.437240169,6.523943736,6.603370141,6.240889685,6.536407987,6.38821104,6.1968452,6.366286504,6.147407006
ANKRD39,7.865504198,7.945766503,7.969573276,7.998548786,7.543492739,7.925090482,7.963235996,7.865846045,7.675568923,7.788034003,7.800549825,7.503514065,7.300404062,7.247504385,7.173673325,7.063992767,7.051747594,7.286163975
AC012020.1,4.771180782,4.782726566,4.757369741,4.673464195,4.62761432,4.657523931,4.455950819,4.694735353,4.678938134,4.827580481,4.718562772,4.728504196,5.004334655,4.994815831,4.817769513,5.592069677,5.612987129,5.121217191
DZIP3,6.296107956,6.163746272,6.600542926,6.284721965,6.672144733,6.188183029,6.105598842,6.422588047,6.861177028,6.142231759,6.099938274,6.787011007,6.597667443,7.030987559,6.981772766,7.131420735,7.698443327,7.050012353
NECTIN3-AS1,3.881205523,4.110039353,4.414425003,3.86562638,3.875523801,4.133291487,4.060742259,3.875729035,4.12940773,4.029150203,3.963892841,4.063698158,4.389083924,4.566421667,4.145001444,4.354757766,4.942574591,4.761488991
PHLDB2,3.974876457,3.987003058,4.320205144,4.046735076,4.060690768,4.052017482,4.000264104,4.003259893,4.159911239,3.960682006,3.977421926,4.137005135,4.354735288,4.607659805,4.640550028,4.684328355,4.654275428,4.467225069
AC079447.1,5.672939235,5.590819788,5.542156584,5.726207122,5.747843638,5.676459935,5.513602845,5.724032545,5.863808739,5.76335208,5.700156956,5.719051217,5.137045689,5.261869432,5.082459864,4.917651951,4.842661138,4.887127725
C2orf15,5.672939235,5.590819788,5.542156584,5.726207122,5.747843638,5.676459935,5.513602845,5.724032545,5.863808739,5.76335208,5.700156956,5.719051217,5.137045689,5.261869432,5.082459864,4.917651951,4.842661138,4.887127725
SLC35A5,6.400393081,6.229966453,6.611265479,6.392299382,6.794082536,6.310182372,6.199261573,6.599323438,6.870643053,6.627728783,6.60775579,6.564906036,5.810753975,6.095841489,6.049370136,5.758954945,6.253873538,5.723665533
AC048334.1,7.958621002,7.761660454,7.813460373,7.999122278,8.106255543,7.564188077,7.695611869,7.870009574,7.950411783,8.131658752,8.12178165,8.170996682,7.457876262,7.449814236,7.150256664,7.342526986,7.459506735,6.880860224
NEPRO,8.033353277,7.696025649,8.183006666,7.836861752,8.097473292,7.977353432,7.667015137,8.106698509,8.214276474,8.072388305,8.099703386,7.99984944,8.387468461,8.683699859,8.518729086,8.696607939,8.768173612,8.22726303
SIDT1,8.316965603,8.273392282,8.275814541,8.275457361,8.430998632,8.348526587,8.161854142,8.395965051,8.329172844,8.19747657,8.200015038,8.148228973,8.522662381,8.757931651,8.565863228,8.751627791,8.788381444,8.904978147
ATP6V1A,8.124640715,7.833638591,8.216743693,7.995452625,8.259707749,8.124600525,7.904233317,8.065151296,8.286783666,8.177206729,8.263262491,8.115257083,7.802143317,7.939656554,8.047208511,8.465242563,8.491779236,8.288072197
AC092168.1,4.986758577,5.299770449,5.135157517,4.855296295,5.099031341,5.264848176,5.625599196,5.482921798,5.208097174,5.215541846,5.267765263,5.430846594,5.258457412,5.117535283,5.070449336,4.628174416,4.859779066,4.910720433
ZDHHC23,7.025309652,6.890609825,6.840375393,6.984899722,6.906844202,6.963597478,6.903969281,7.037686151,6.940451824,6.937988795,6.966199551,6.802548786,6.326871014,6.350907318,6.215680116,6.502818437,6.420819743,6.372659748
QTRT2,6.908110844,6.670749195,7.104336214,6.896730978,7.211073406,6.854442831,6.715549949,6.919096272,7.295421358,7.215144415,7.250082324,7.235939774,7.517283461,7.696858695,7.635047157,7.467627519,7.765902823,7.387244081
IGSF11-AS1,3.216703606,3.463187914,3.259676259,3.174092105,3.231739488,3.132342854,3.250453484,3.320406739,3.047232469,3.180187109,3.304296281,3.364242674,3.390233748,3.555860927,3.498741334,3.102319293,3.312255246,3.276773479
POGLUT1,6.670282887,6.578582398,6.81869993,6.708407635,6.979624316,6.728948278,6.469715375,6.762684751,6.814077685,6.916433865,6.920829029,6.679055414,6.254582179,6.458045754,6.388825171,6.267704595,6.519091857,6.266918984
GSK3B,10.91744225,10.69093741,10.84242857,10.84589603,11.00051691,10.79308282,10.72289823,10.82814194,10.85366848,11.02490721,10.93741024,11.04029505,11.09970149,11.07815219,11.21308963,11.57290451,11.39998578,11.13165506
LINC01796,3.548367463,3.599601714,3.723967598,3.563314095,3.717178378,3.576177559,3.780229083,3.627143632,3.634600712,3.619236819,3.601607095,3.739738569,3.843611408,3.88420997,3.730647954,3.483107844,3.529927531,3.582716123
GTF2E1,7.715403315,7.543413691,7.721401626,7.743826828,7.888546654,7.615125902,7.561130893,7.674441798,7.808014706,8.16911641,8.139683299,8.007497102,8.136882643,8.13020174,8.118907004,8.380730885,8.358679355,8.116684393
MRPS9-AS1,3.97117009,4.058103545,3.768527221,4.349458692,4.741604377,4.080222189,4.146463673,4.20865427,4.263058434,4.437423125,4.249114816,4.483076716,4.24938187,4.489784587,4.765933341,4.288851403,4.009661013,4.220696391
RGPD3,7.241248716,7.035241257,6.581175455,7.139623736,7.536138114,7.068919492,6.832118274,7.267542982,7.862761548,7.222579834,7.116224121,7.868563465,7.567762912,7.800636027,7.743818941,8.528989159,8.199264043,7.761425422
RGPD4,6.554184139,6.230414024,6.422348012,5.975834708,6.891484175,6.477988003,5.740602639,6.521341908,6.036451866,6.375143122,6.300986152,6.371772507,6.793535808,7.100021544,7.15670108,8.474920276,7.881405185,7.384337638
KPNA1,9.017869153,8.863695919,8.928690902,8.942813168,8.972189161,8.997999743,8.7640173,8.971148583,9.129685319,9.071037757,8.978481329,9.010160957,9.002124477,9.100146845,9.255921624,9.384002915,9.472484785,9.426823601
DTX3L,7.355357838,6.950001818,7.041858916,7.028809379,7.507816164,7.030966275,7.067793283,7.256724664,7.287925749,7.61869288,7.44941834,7.569387349,7.747657887,7.832999296,7.884194018,8.2270391,8.523407438,8.001119329
LINC02035,4.259414015,4.402505527,4.157575458,4.6300023,4.732813564,4.261990082,4.310335099,4.705128543,4.753113094,4.346646818,4.599174543,4.546576738,4.782360523,4.804199076,4.859403048,4.791067376,5.628513744,4.884937938
PDIA5,7.191300538,7.202656182,6.962477116,7.186267468,7.110804298,7.144370717,7.0714087,7.108557289,7.061956823,7.054166807,7.148175115,6.927219147,6.584164997,6.367664669,6.480729295,6.555805323,6.229555282,6.325800166
SEC22A,6.595186388,6.387226819,6.478062699,6.487570206,6.450393402,6.469121852,6.364365455,6.632081306,6.585856174,6.540164138,6.483012056,6.421949468,6.429215124,6.470171289,6.432477943,6.772523791,6.886208659,6.58551437
MYLK,5.306841883,5.314556847,5.625008734,5.182823318,5.139186829,5.042004874,5.345280029,5.22275117,5.253909718,5.373385059,5.305428837,5.515745979,5.050018837,5.001188329,5.002079656,5.069661894,4.409318065,4.945368296
AC013271.1,6.357040042,6.275985709,6.564498678,6.347411788,6.617803141,6.307685483,6.387504315,6.400582696,6.558264942,6.456261043,6.420183017,6.636638182,6.59763729,6.826142425,6.820182332,6.622871791,6.75722314,6.590967555
LINC01123,7.850806606,7.766630036,7.834172461,7.776123489,7.940250438,8.033587451,7.687106483,7.886631161,7.750763046,7.896790611,7.870385467,7.699786476,8.009931502,8.002904844,7.964334621,8.006960779,7.934198603,8.059704451
